Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière de la consommation totale (W);Puissance moyenne journalière de la consommation totale HTA (W);Puissance moyenne journalière de la consommation télérelevée HTA (W);Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la consommation profilée HTA (W);Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la production totale (W);Puissance moyenne journalière de la production télérelevée totale (W);Puissance moyenne journalière de la production profilée totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production cogénération totale (W);Puissance moyenne journalière de la production autres totale (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production cogénération profilée (W);Puissance moyenne journalière de la production hydraulique profilée (W);Puissance moyenne journalière de la production autres profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Pseudo rayonnement
2020-11-25;11;45300662854.0;1687789833.0;428785002.0;3545769103.0;46846593065.0;13945236789.0;12458696806.0;52136086;551330;97215974;1486539983.0;5769216068.0;5043075192.0;21939161626.0;7208274151.0;6911336404.0;296937747.0;742801829.0;3755514260.0;1522645273.0;1187312789.0;283110434.0;663068.0;9170806.0;3993439.0;7.8;7.7;65
2020-11-30;11;50673875125.0;879126479.0;489088396.0;3899660331.0;50977598819.0;13769012834.0;12235048941.0;53680819;662983;110531254;1533963893.0;6003280364.0;5724185715.0;25316244851.0;5571598901.0;5256010569.0;315588332.0;769267802.0;2030817941.0;1636444061.0;1135069097.0;302004822.0;670435.0;9205919.0;3707156.0;5.7;7.0;56
2020-12-16;12;45850759000.0;2327061563.0;406843239.0;3765117343.0;48336308294.0;13968906717.0;12499044357.0;54664249;713228;105009905;1469862360.0;5666273131.0;5592994046.0;22947747018.0;8984571439.0;8751755473.0;232815966.0;479082258.0;5241364935.0;1688453804.0;1575670442.0;217393774.0;882771.0;12282149.0;2257271.0;8.5;5.4;40
2020-12-17;12;45522016438.0;1764239583.0;415089901.0;3619463557.0;47515409117.0;13810913262.0;12369504888.0;54679339;742379;98160565;1441408374.0;5787502680.0;5584616292.0;22178794601.0;7792185722.0;7581029947.0;211155775.0;411448907.0;4081315457.0;1699374187.0;1600047171.0;195717893.0;899631.0;12269997.0;2268254.0;8.8;5.4;49
2020-12-19;12;39067556625.0;4413607021.0;345878531.0;3610126321.0;42019630595.0;9740174685.0;8846471072.0;43959472;557185;102227068;893703613.0;4574413843.0;4883208027.0;22675090315.0;11321685843.0;11153792726.0;167893117.0;305042336.0;7643814600.0;1669487012.0;1703341895.0;152357924.0;905985.0;12274910.0;2354299.0;9.2;5.2;31
2020-12-24;12;40215171583.0;4992188708.0;344445843.0;3525121015.0;43390652822.0;10026450233.0;8693939858.0;48325007;624635;101907547;1332510375.0;5474562197.0;4844869476.0;22893913726.0;12037236805.0;11889411242.0;147825563.0;341087918.0;8320552382.0;1646981647.0;1728614858.0;133057218.0;913191.0;11494830.0;2360325.0;9.5;5.0;31
2021-01-06;1;61276772021.0;267875813.0;581704582.0;4829272535.0;59880111217.0;14643846079.0;14263456144.0;2814040969;989485;154470200;380389935.0;4110226478.0;6731595810.0;31424942197.0;4282192125.0;4190371155.0;91820970.0;391336847.0;687245303.0;1803216421.0;1400393554.0;83611315.0;253848.0;5830751.0;2125057.0;2.2;4.8;33
2021-01-07;1;61740835688.0;270526708.0;589404638.0;4897402577.0;60451863659.0;14757914164.0;14368084589.0;2877273894;1068570;152664620;389829575.0;4181504747.0;6863468789.0;31617968876.0;4468361895.0;4300166050.0;168195845.0;593600983.0;674184357.0;1810238149.0;1390338406.0;159999419.0;251253.0;5831644.0;2113530.0;1.9;4.8;52
2021-01-12;1;57496982000.0;4240151396.0;519627752.0;5239498823.0;59270844586.0;14833237438.0;14453420403.0;2844106084;1082290;146916418;379817035.0;4114312206.0;6803425252.0;30527764898.0;11773140556.0;11688077131.0;85063425.0;330731081.0;8157796823.0;1774539477.0;1510073175.0;76875496.0;296262.0;5741053.0;2150613.0;3.0;4.9;33
2021-01-26;1;57165961625.0;1400493979.0;532692336.0;4774717545.0;58380270966.0;14797243610.0;14409799350.0;2821419001;1042027;150055237;387444260.0;4122800433.0;6602715293.0;29884995364.0;7922213202.0;7701487122.0;220726079.0;772554391.0;3855503459.0;1769674315.0;1524481036.0;212467207.0;246772.0;5908175.0;2103925.0;3.9;5.4;44
2021-02-10;2;55957325208.0;2396316875.0;515861055.0;4809309029.0;57688373186.0;14549410272.0;14183133989.0;2721152478;1034445;160153994;366276283.0;3978786401.0;6368409686.0;29909425911.0;9452534938.0;9236979283.0;215555655.0;772003639.0;5259916469.0;1793100937.0;1627513893.0;206692541.0;224619.0;6048071.0;2590423.0;3.3;6.2;41
2021-02-12;2;58444040479.0;3606407396.0;521644931.0;5264460138.0;60161929768.0;14215724117.0;13850264115.0;2785478757;1221457;171802759;365460002.0;4104426194.0;6742325330.0;32140951154.0;11110401753.0;10956917276.0;153484477.0;367281082.0;7244491664.0;1791671390.0;1706957617.0;144964051.0;225678.0;6039569.0;2255179.0;1.7;6.4;34
2021-02-17;2;44444151375.0;3271279354.0;384741577.0;3819811716.0;48052596155.0;13888423530.0;13553609939.0;2344105291;865881;120213662;334813591.0;3456517471.0;5385131651.0;22857338668.0;11084277427.0;10659037750.0;425239676.0;1359813356.0;6337398538.0;1702511642.0;1684553890.0;416611150.0;221296.0;6120909.0;2286321.0;7.6;6.7;64
2021-02-24;2;36297032417.0;3016778625.0;301126704.0;3037672198.0;40101813306.0;13310805319.0;13019716394.0;2046241348;644860;87569410;291088925.0;2872316639.0;4478566043.0;17305669687.0;10160358417.0;9642857908.0;517500509.0;1509611283.0;5298076431.0;1680617008.0;1672053695.0;508778147.0;225591.0;6219011.0;2277760.0;12.4;7.1;86
2021-03-03;3;42863053271.0;507879833.0;396063003.0;3156432691.0;43834003938.0;13477448953.0;13170950937.0;2165897232;755406;104619667;306498016.0;3127554773.0;4842772065.0;20114955843.0;5031326195.0;4747613555.0;283712640.0;893396425.0;1022853760.0;1612524769.0;1502551241.0;275693288.0;251532.0;5372196.0;2395625.0;10.0;7.6;28
2021-03-08;3;46126364125.0;863599708.0;414694625.0;3558456945.0;47767450812.0;13313010703.0;12989232828.0;2406379040;918953;122893721;323777875.0;3394719715.0;5208728988.0;23320799692.0;6477837966.0;6002393469.0;475444497.0;1405349254.0;1952296542.0;1629292610.0;1490899560.0;467499232.0;251623.0;5441463.0;2252179.0;6.6;8.0;67
2021-03-15;3;42967294604.0;4037054958.0;379643057.0;3700890067.0;46107600014.0;13265119233.0;12958363651.0;2369430394;894474;116081469;306755582.0;3188906002.0;5096731896.0;22070436546.0;11257893493.0;10982597716.0;275295777.0;926654423.0;7130724378.0;1588446712.0;1612067980.0;267364100.0;246607.0;5446118.0;2238952.0;8.5;8.6;34
2021-03-25;3;40531415104.0;707391750.0;376258785.0;3050321616.0;42465961033.0;13483408022.0;13176748445.0;2206716774;834588;98196797;306659577.0;3153811602.0;4726863544.0;18796129706.0;6068518080.0;5534353806.0;534164274.0;1628276642.0;1417851014.0;1593083314.0;1429307110.0;526228295.0;270096.0;5491028.0;2174854.0;9.2;9.5;60
2021-03-26;3;38625555792.0;2955599042.0;331464354.0;3203587098.0;41992000841.0;12924543858.0;12631362263.0;2150897772;832374;101208822;293181595.0;3060732289.0;4689095774.0;19064689952.0;9857095544.0;9389192945.0;467902599.0;1439175218.0;5294973792.0;1570652149.0;1552294385.0;459936132.0;271180.0;5563736.0;2131551.0;9.6;9.7;42
2021-03-27;3;34660665229.0;3736938292.0;311123668.0;3129711248.0;38189430344.0;9720553157.0;9474298507.0;1727828604;1764558;108210913;246254650.0;2592388020.0;4245717787.0;19792967305.0;10706538323.0;10097497782.0;609040540.0;1974492363.0;5595738570.0;1558716946.0;1577590443.0;601074534.0;272188.0;5577100.0;2116718.0;9.5;9.8;70
2021-03-30;3;34051365063.0;1246863542.0;300398104.0;2622054783.0;36710115167.0;13223759022.0;12947405065.0;2012973219;1706265;73680159;276353957.0;2683163640.0;4152813158.0;14562019704.0;6828066533.0;6109530267.0;718536267.0;2232525605.0;1648576771.0;1488115674.0;1458848484.0;710477090.0;66782.0;5865419.0;2126976.0;13.5;10.1;97
2021-04-09;4;40787575458.0;1954425521.0;350704999.0;2560139571.0;42040250153.0;12878031863.0;12563526891.0;2046300608;1611177;103381188;314504972.0;3011316601.0;4561037940.0;19438570778.0;6117944786.0;5592027074.0;525917713.0;1526320790.0;3249827153.0;23701236.0;1318095608.0;519847774.0;33382.0;4044146.0;1992410.0;8.9;11.3;40
2021-04-14;4;42076455042.0;1831262833.0;362245415.0;2721584646.0;44372428104.0;13435130381.0;13110397171.0;2183659050;1551921;115470878;324733210.0;3106200748.0;4699307023.0;20831108103.0;7211065958.0;6417474096.0;793591862.0;2453610817.0;3455351618.0;45990139.0;1256113384.0;787472603.0;19000.0;4093646.0;2006614.0;8.0;11.9;78
2021-04-15;4;42039302000.0;1959559958.0;348288168.0;2745276394.0;44575091297.0;13461251006.0;13129740294.0;2190762789;1551672;112977983;331510712.0;3165330815.0;4722943012.0;20920274021.0;7588913818.0;6826190592.0;762723226.0;2430488191.0;3833676424.0;50722660.0;1274026543.0;756612374.0;19000.0;4091851.0;2000001.0;7.7;12.1;73
2021-04-19;4;39428240000.0;595317771.0;353570929.0;2353015015.0;40361550585.0;12546576599.0;12240721463.0;2030631964;1381826;98679969;305855136.0;2909352718.0;4220682412.0;18554245096.0;4235214300.0;3486478208.0;748736092.0;2361630614.0;709627333.0;17924273.0;1146032080.0;742584592.0;64947.0;4088565.0;1997988.0;9.6;12.6;70
2021-06-01;6;30123845417.0;2144229333.0;222393701.0;1969719658.0;32558265526.0;13351269236.0;13088790977.0;1954509399;1920112;58525009;262478259.0;2666115116.0;3591868332.0;10934058323.0;6770762803.0;6016703316.0;754059486.0;2115992471.0;3217307792.0;13022372.0;1424440167.0;745534228.0;38220.0;6731504.0;1755534.0;19.2;17.8;63
2021-06-06;6;24848968854.0;1308602313.0;196573173.0;1701813661.0;26609612424.0;8541067225.0;8331606888.0;1316825716;1774191;66106475;209460337.0;1909338317.0;2858967948.0;11915532552.0;4967632716.0;4298856990.0;668775726.0;2178923948.0;1284775299.0;12366049.0;1491567420.0;660419707.0;38223.0;6717371.0;1600425.0;18.0;18.3;54
2021-06-17;6;33213583563.0;1606699375.0;239756669.0;2049301702.0;34473094412.0;14310572926.0;14029455410.0;2199609178;1951564;59308707;281117516.0;2826587256.0;3936619615.0;11138445165.0;5155268595.0;4686511457.0;468757137.0;1364370292.0;2505702653.0;13425484.0;1271770165.0;461178659.0;22165.0;6050041.0;1506272.0;23.3;19.3;21
2021-06-22;6;30865039417.0;1990160104.0;217168712.0;1999009367.0;33124117186.0;13584617606.0;13304121397.0;2053907155;1914280;59384694;280496209.0;2759783541.0;3723909084.0;10940600827.0;6465415953.0;5914499284.0;550916669.0;1830100352.0;3293862375.0;9345300.0;1332107926.0;543883990.0;26946.0;5489264.0;1516469.0;19.4;19.8;32
2021-07-10;7;27388521542.0;902666042.0;214022569.0;1801316838.0;28809521314.0;10009004351.0;9760171890.0;1644560290;1933567;64980564;248832461.0;2406457186.0;3394445377.0;11288139978.0;4339005222.0;3722646864.0;616358357.0;2094883750.0;842524868.0;12155419.0;1389441184.0;609197024.0;31231.0;5250809.0;1879293.0;18.9;21.2;50
2021-07-20;7;31994217271.0;1424517958.0;224824202.0;1902595338.0;34486038182.0;14148029258.0;13858992130.0;2177621229;2064738;61991104;289037128.0;2818052926.0;3981111665.0;11297167262.0;6043758409.0;5180945734.0;862812676.0;2708212819.0;2000827792.0;8604917.0;1326112882.0;855735940.0;24785.0;4457991.0;2593960.0;23.4;21.6;94
2021-08-01;8;24320847875.0;1453839521.0;196067126.0;1796719540.0;26081217471.0;8352918098.0;8097293884.0;1453590868;2040000;65383961;255624214.0;1992433616.0;2973870779.0;11240980148.0;5206995784.0;4589511378.0;617484407.0;2063386490.0;1895849556.0;8011280.0;1239748459.0;611034524.0;31142.0;4286095.0;2132646.0;19.1;21.7;41
2021-08-20;8;29478540583.0;686372771.0;245887572.0;1818785164.0;30761073612.0;11549556584.0;11267607613.0;1898069609;2590845;63987735;281948971.0;2705000591.0;3605685239.0;10936183010.0;4033578536.0;3313214071.0;720364464.0;2445856325.0;477291438.0;16239452.0;1094191320.0;714115201.0;31063.0;4106099.0;2112102.0;19.8;20.6;65
2021-08-24;8;29322875271.0;3583001167.0;202070895.0;1821754041.0;32302766892.0;12870539919.0;12585138647.0;1999300049;2644917;63824198;285401272.0;2739150168.0;3685166094.0;10942141547.0;8586717724.0;7982175981.0;604541744.0;2015111577.0;5503239821.0;8782549.0;1059583778.0;598337889.0;35077.0;4056062.0;2112716.0;19.8;20.3;62
2021-09-02;9;31022954667.0;2257037917.0;225505828.0;1861387489.0;33525939352.0;13616613979.0;13329741096.0;2091204627;2991528;66531286;286872883.0;2789219457.0;3887921868.0;11071456607.0;6846915920.0;6259341196.0;587574724.0;1623419775.0;4162687927.0;12263382.0;1048544836.0;583640174.0;31251.0;1836856.0;2066444.0;19.3;19.3;70
2021-09-11;9;27410951667.0;842250333.0;222976967.0;1791033030.0;28667019025.0;9991646451.0;9761663608.0;1650832357;3263020;70887495;229982843.0;2340260269.0;3504827907.0;11105301525.0;4112327689.0;3494023570.0;618304119.0;2074759010.0;1035828400.0;9901051.0;991839228.0;614425572.0;41828.0;1775789.0;2060930.0;20.3;18.2;67
2021-09-15;9;33168634771.0;868629375.0;270168073.0;1866380056.0;33823932652.0;13922266896.0;13641459764.0;2092842269;3413685;71213092;280807132.0;2785605751.0;3893331821.0;11055259138.0;3660475385.0;3323583448.0;336891937.0;1158212067.0;1515958485.0;16474365.0;969830468.0;333075905.0;32803.0;1724928.0;2058301.0;20.4;17.7;23
2021-09-20;9;31295703729.0;920033896.0;258916738.0;1855972950.0;32459052406.0;12800391274.0;12525572782.0;2005132702;3517246;69474693;274818492.0;2697968542.0;3681817570.0;11200750380.0;4198272261.0;3799820923.0;398451339.0;1403953615.0;1723207343.0;27696974.0;1043414330.0;394682193.0;18815.0;1692627.0;2057704.0;17.2;17.0;39
2021-09-25;9;28342964646.0;777670229.0;245202354.0;1830730593.0;28933579269.0;9896763947.0;9672714620.0;1622255025;3647883;75266151;224049327.0;2311124971.0;3566991155.0;11457530137.0;3444217801.0;3033641142.0;410576659.0;1368993140.0;1092875011.0;13427086.0;968922564.0;406814276.0;18815.0;1691898.0;2051670.0;17.6;16.3;48
2021-10-01;10;32065427208.0;2675714583.0;236925387.0;1996920802.0;34346838399.0;13003649287.0;12724546345.0;2038643175;4004958;80009319;279102942.0;2871410243.0;4134833618.0;12214287800.0;7190971964.0;6756689082.0;434282882.0;1504202412.0;4673179876.0;27526388.0;986063288.0;430292789.0;25277.0;1882094.0;2082722.0;14.9;15.5;50
2021-10-17;10;31913736333.0;860492417.0;300851026.0;2325050400.0;32526261285.0;8914842072.0;8677698751.0;1573961463;4335930;120749298;237143321.0;2204852115.0;3713489441.0;15994030967.0;4098918795.0;3596119709.0;502799086.0;1696960970.0;1405336235.0;41172530.0;955449060.0;498474151.0;18225.0;2192539.0;2114171.0;11.9;13.4;69
2021-10-21;10;34770157771.0;5207313250.0;249438941.0;2215173698.0;37207257368.0;13651263128.0;13371143240.0;2178451501;4578416;98666815;280119888.0;2944213663.0;4525465419.0;13804618426.0;10109025486.0;9748788230.0;360237256.0;1179204608.0;7926268725.0;63791204.0;939760949.0;355621524.0;12337.0;2484219.0;2119177.0;14.6;12.8;45
2021-11-02;11;38984096458.0;1457368500.0;336542068.0;2792254034.0;40662146366.0;13173735264.0;12873124411.0;2229885060;4915361;131792581;300610853.0;3203087744.0;4749254132.0;17169476224.0;6264214511.0;6003288536.0;260925975.0;916119167.0;2937080153.0;1226298281.0;1184716910.0;255269406.0;306423.0;3154759.0;2195387.0;11.5;11.0;37
2021-11-04;11;43251191104.0;1035842875.0;393188991.0;3183206963.0;44906358516.0;14095797162.0;13782688105.0;2407281627;5057722;155707982;313109057.0;3451318007.0;5176623973.0;19614572042.0;6267406242.0;5972037124.0;295369118.0;1021672917.0;2764204965.0;1259531017.0;1221997343.0;289706232.0;309203.0;3168920.0;2184763.0;9.4;10.7;58
2021-11-06;11;40694275333.0;1419504042.0;381806294.0;3326298607.0;42132031076.0;10518039536.0;10249945627.0;2034209545;5125007;179937096;268093909.0;2957787671.0;4854045815.0;21582886406.0;6565364686.0;6205427229.0;359937457.0;1303936141.0;2787477191.0;1266627334.0;1207324020.0;354273882.0;311052.0;3159943.0;2192580.0;8.2;10.4;62
2021-11-10;11;47785623833.0;299436958.0;452732722.0;3515497745.0;47728882652.0;14260493376.0;13929982766.0;2552984974;5253087;183012566;330510610.0;3648776693.0;5521908091.0;21556453864.0;4210926244.0;3942846757.0;268079487.0;812762032.0;558472155.0;1696663703.0;1143028354.0;262159641.0;320016.0;3384493.0;2215338.0;8.0;9.8;55
2021-12-05;12;45934289646.0;2715779042.0;428663683.0;4156574668.0;47876371485.0;10109164019.0;9822989996.0;2141044446;5972343;240035088;286174023.0;3000484271.0;5332034148.0;27047637171.0;9243099233.0;9053909714.0;189189518.0;624275639.0;5725055593.0;1547218153.0;1346549847.0;180984305.0;358844.0;5693726.0;2152644.0;5.9;6.4;46
2021-12-10;12;51506295771.0;6405878563.0;429363565.0;4419136693.0;54888890149.0;14432426693.0;14091954768.0;2843623109;6516201;236730654;340471925.0;4028359134.0;6627174840.0;26714059518.0;14636973200.0;14514679361.0;122293839.0;362942053.0;11149625044.0;1745852411.0;1378553692.0;113833336.0;357296.0;5913417.0;2189789.0;5.7;5.9;35
2021-12-13;12;50939108208.0;493581938.0;478549343.0;4007167954.0;51392818281.0;14091597646.0;13757740638.0;2760219540;6295433;213888092;333857008.0;3839378016.0;6045254566.0;24436184988.0;5433009307.0;5208426998.0;224582309.0;823793412.0;1197659172.0;1992719930.0;1418836793.0;216293619.0;353753.0;5734151.0;2200786.0;6.6;5.7;57
2021-12-19;12;48408454854.0;852172646.0;453757635.0;4318429709.0;48979856822.0;10067124582.0;9773783722.0;2190151586;6230243;252503120;293340860.0;3056826880.0;5440961405.0;27966059007.0;6195761959.0;5989113134.0;206648824.0;780944527.0;2496009135.0;1546925823.0;1371882473.0;198187099.0;358884.0;5859722.0;2243118.0;4.9;5.2;53
2021-12-30;12;36281761708.0;3668218667.0;318656626.0;2950712640.0;39476078870.0;10503885432.0;10211845134.0;2048380822;6009195;156894487;292040298.0;3112955957.0;4828278738.0;18819674238.0;10131905095.0;9922401746.0;209503349.0;782718082.0;6322342206.0;1490168723.0;1536676084.0;201832486.0;347414.0;5067382.0;2256067.0;11.8;4.8;57
2022-01-06;1;54529998438.0;1380986354.0;525447028.0;4471175761.0;55425590398.0;14725683074.0;14378102081.0;2948244852;6502475;250939207;347580993.0;3897924891.0;6474829496.0;27121466402.0;7273201104.0;6991556918.0;281644186.0;1033993779.0;3060907399.0;1623343133.0;1554956793.0;273249973.0;340487.0;5949312.0;2104415.0;6.0;4.8;61
2022-01-31;1;50033578042.0;5790692354.0;446173362.0;4252396721.0;53340719245.0;14136718767.0;13786674033.0;2865977145;5857937;243399351;350044734.0;3928000702.0;6143586114.0;26017179231.0;13796403641.0;13567500523.0;228903118.0;795632496.0;10002046708.0;1641402537.0;1357321900.0;220176830.0;362615.0;6386709.0;1976963.0;6.0;5.7;48
2022-02-03;2;50187212750.0;865344000.0;476634300.0;3920764277.0;51134369384.0;14516635770.0;14185680974.0;2771941850;5983430;221117703;330954796.0;3854443908.0;6081956778.0;23682289945.0;6209899212.0;5988553454.0;221345758.0;760465710.0;2362881513.0;1646115279.0;1440436710.0;212889376.0;343788.0;6123927.0;1988667.0;7.4;5.8;34
2022-02-05;2;43916778938.0;2891607479.0;422136655.0;3879221707.0;46562727317.0;10709427674.0;10441356679.0;2275193796;5811619;236784921;268070995.0;3216348025.0;5461482967.0;24657678316.0;9838914221.0;9399503818.0;439410403.0;1514457984.0;5259197718.0;1637012759.0;1428245760.0;430946219.0;349696.0;6135373.0;1979115.0;7.0;6.0;73
2022-02-19;2;39153109438.0;6174944979.0;344366615.0;3501982746.0;43461250591.0;10442639598.0;10187765341.0;2146873635;5298797;216086646;254874257.0;2975802386.0;5093664222.0;22580885308.0;14329435493.0;13858267260.0;471168233.0;1496141659.0;9559600049.0;1630495387.0;1643198398.0;462336419.0;352941.0;6326885.0;2151988.0;9.1;6.8;59
2022-03-04;3;43932123208.0;1128541688.0;430173687.0;3359953051.0;45920094985.0;13628439692.0;13327309818.0;2520248344;5092254;195692958;301129874.0;3474983562.0;5415832381.0;20679805795.0;6906640203.0;6515970846.0;390669357.0;1250546943.0;2305110943.0;1843001781.0;1507980536.0;380852685.0;335447.0;5798161.0;3683064.0;8.5;7.7;44
2022-03-05;3;40967254292.0;1087839250.0;414065985.0;3472338667.0;43161246966.0;10438202468.0;10182723449.0;2155075518;4981637;219172886;255479019.0;3000728091.0;5020649824.0;22322436542.0;7168236577.0;6694386122.0;473850455.0;1554498537.0;2159864184.0;1943081552.0;1510792304.0;465726280.0;338795.0;5760896.0;2024485.0;7.9;7.7;53
2022-03-21;3;39146158313.0;1750623146.0;346133227.0;2869728235.0;41412481264.0;13190210034.0;12903842855.0;2400080474;4375277;166241994;286367179.0;3097958810.0;4702086676.0;17851527998.0;7232807560.0;6585910229.0;646897331.0;2040834804.0;3079404250.0;702868578.0;1409699928.0;638713163.0;385384.0;5760035.0;2038749.0;11.1;9.1;68
2022-03-22;3;38477121125.0;2007976729.0;324319141.0;2786918113.0;41308362302.0;13782447481.0;13487805284.0;2404184238;4364892;157207792;294642197.0;3197742512.0;4806343319.0;16956072069.0;7950455162.0;7178145866.0;772309296.0;2445664435.0;3385545790.0;723261595.0;1395983342.0;764115089.0;388797.0;5759155.0;2046255.0;11.2;9.2;92
2022-04-27;4;32093173500.0;2923609479.0;228100098.0;2105194468.0;35770650733.0;13187710583.0;12921973291.0;2153943503;3093281;124094122;265737292.0;2828370594.0;4067139535.0;13406299117.0;8934381279.0;8033875956.0;900505323.0;2724459722.0;4439912128.0;182184948.0;1587824481.0;891297159.0;40612.0;7205008.0;1962544.0;13.3;13.7;67
2022-05-02;5;31208921958.0;1536614646.0;232344485.0;1996980453.0;33707800678.0;12379069398.0;12107495386.0;2102122798;2945344;112290655;271574012.0;2720527439.0;3743171472.0;12647673572.0;6264818304.0;5451353486.0;813464819.0;2582200327.0;2008938501.0;159552339.0;1514127138.0;805389066.0;29063.0;6206287.0;1840403.0;14.1;14.3;44
2022-05-10;5;30335229729.0;1830630833.0;216755284.0;1834558479.0;33192291930.0;13529132414.0;13249892570.0;2168864059;2789774;96300738;279239844.0;2722469325.0;3788632375.0;10884103244.0;6739006799.0;5770368179.0;968638619.0;3122166644.0;2056459903.0;136527723.0;1423852528.0;960761154.0;20319.0;6089542.0;1767604.0;18.2;15.3;73
